Metabolite,HealthyControl_1,HealthyControl_2,HealthyControl_3,HealthyControl_4,HealthyControl_5,HealthyControl_6,HealthyControl_7,HealthyControl_8,HealthyControl_9,Prediabetic_1,Prediabetic_2,Prediabetic_3,Prediabetic_4,Prediabetic_5,Prediabetic_6,Prediabetic_7,Prediabetic_8,Prediabetic_9,Type2Diabetes_1,Type2Diabetes_2,Type2Diabetes_3,Type2Diabetes_4,Type2Diabetes_5,Type2Diabetes_6,Type2Diabetes_7,Type2Diabetes_8,Type2Diabetes_9,MetabolicSyndrome_1,MetabolicSyndrome_2,MetabolicSyndrome_3,MetabolicSyndrome_4,MetabolicSyndrome_5,MetabolicSyndrome_6,MetabolicSyndrome_7,MetabolicSyndrome_8,MetabolicSyndrome_9,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_126,2514.2960004456913,0.0,4073.7655511577577,5334.8423165854165,4455.794316646916,2059.9689341266144,3554.792048814686,4343.43302816676,7279.052341075727,6953.177754663803,6474.589413860666,9965.193196979262,5887.195004858995,6587.927264925226,9855.03778385526,4331.531549599235,7244.559277081338,8938.198778327753,10310.822441193877,0.0,10598.382453873577,7088.1966964374915,8045.124136007653,10703.764023890368,10375.855647067128,10380.051448777076,0.0,5263.403116117101,4585.835112225436,5992.146736359353,6744.521392309121,6447.496620288304,5714.525111504015,3986.958874426577,7703.97175409184,6100.495532036963,6894.509339303551,5938.627455081732,5459.668294096901,4117.061113686859,5329.801250643581,6019.829871092762
Metabolite_127,94828.08373742484,187447.92016453645,0.0,131658.66463908134,274366.95721926936,105445.63270474288,104953.64982199828,168479.66049120194,178719.65974027646,178268.8510657353,136784.49740634311,157743.78794387836,222031.29110656554,192187.36040307392,121842.38536098112,91432.61578618019,116906.78268439374,152854.08156490405,122380.71173766971,111231.73502765504,146077.68382088892,159029.77153716242,0.0,137571.40532717883,206585.5588020352,0.0,149486.873663595,149203.83335894422,145919.95390030812,155281.84483492217,95301.1823773998,133171.57336068607,205306.41499117189,143203.21406976294,137420.93750026854,106232.7996668118,176144.56310612254,121568.74174450518,128655.84912371998,129881.15422118916,123791.82545334288,117707.30441668673
Metabolite_128,11280.870751107788,15411.456821349475,12064.098180390403,12071.320779674097,18155.3632378667,13674.95282693455,12584.142470039715,13502.906402069908,16140.816570140187,14883.303246879726,7449.213000673763,13198.44219843664,7535.963098439545,9439.553241631995,10356.674466801005,6086.170246856483,16332.574913688224,11856.937982290267,10076.150743924227,11167.700871686335,10126.842386738444,15084.185408313138,12600.755987997312,13191.688954921348,18259.331716232933,14933.447128959424,9885.843304461587,9028.778585992315,21506.207998313424,7969.572406032317,9346.984266893793,11423.042849208723,10956.930866880706,7847.320032638332,10502.846679601573,0.0,12253.057319845047,11847.305777941989,10429.091817332277,12953.921557869624,16521.172169184603,13581.714003920362
Metabolite_129,7528.8055009254595,5262.838918486018,5784.071460661085,0.0,6927.866036299223,5889.9562380718135,0.0,10472.89361564396,8383.899654545192,6717.671099388376,7076.2458072607,0.0,8991.634902868474,6978.399284733932,8750.861997476417,0.0,6772.8996287980435,8489.98698207917,6517.505153178563,0.0,8394.464454580217,6344.059186726615,6904.635739830357,7026.289564281695,7874.381070861072,6066.58807595678,0.0,13447.601904635192,7180.405689592044,0.0,7555.618447665058,6531.486279851682,8397.698099262747,5911.77179199935,8946.969472115059,0.0,8970.235489651228,6494.84503721431,6101.896657153809,7517.761632232736,7301.94479344845,6616.957273745975
Metabolite_130,24007.021748913394,33972.06550606365,34984.5742231844,25797.967911555657,27969.62278094281,0.0,0.0,0.0,17103.95731646455,12281.647471348178,10863.217613849702,9608.607832578813,15591.135754923846,10291.189633778724,0.0,15281.754914714506,0.0,13019.856894446872,0.0,0.0,0.0,74289.40507040241,0.0,0.0,40747.16093165554,0.0,47256.598338726886,21747.32163749662,0.0,14218.352037859406,24060.11422684193,17470.94848445893,0.0,25443.38441961933,0.0,24733.005525600758,33678.05167129702,24685.900364615016,22299.62714631416,39643.16612174892,29034.341510530365,27861.483715452283
Metabolite_131,11095.146104571011,0.0,7652.3689746321,17884.693846604387,15156.67366202452,11779.843312049012,12241.983711945579,18636.701066324957,13196.559548551026,18333.43355037004,0.0,12696.637612577159,10233.9743824565,11459.981571659899,0.0,13125.714728612038,11956.947578110223,8723.292503170247,13199.487313662463,15211.93257321547,14354.955059799191,11293.360986415842,0.0,8000.791618555143,11256.925384852693,10301.90289387159,19697.97631606824,22764.67211522429,14819.618846681213,11780.750216473418,0.0,10813.742217974506,9907.365940855712,7766.107093921771,14934.866728160143,7825.836030229937,17070.987931916443,12610.700746722612,12077.438671340768,8678.295231253645,11671.314189052457,10067.518746425752
Metabolite_132,14948.26200446946,25354.783868894378,0.0,0.0,20899.28894557318,18687.08374770737,11657.1812708416,14012.777607177233,21948.643484834196,0.0,11816.804850906612,17702.147182781733,12305.056809988004,10654.416595242395,19338.07497795745,8721.537135516495,19440.493938941996,12758.397671604975,12172.943892819636,16357.83046113111,10940.84391961753,16218.01698149541,14746.482727841083,14797.305443494331,24159.909753025295,30516.721878916076,0.0,10561.144356099918,20825.07217629423,12967.191793357484,11611.79974826855,14438.579506449523,16290.513981848217,13197.334401295939,0.0,16324.02263888842,12789.13474350869,17794.843072974203,19362.01667568535,15801.474098748482,11696.091094837844,16279.346729738347
Metabolite_133,1387.635426699632,3082.4692508182243,2400.330761190162,0.0,0.0,0.0,0.0,2604.0212065251076,2845.2517474879946,1313.3597704927379,916.4899804963617,898.7600102951388,1055.1091300450473,994.2580046868228,1021.0164073434256,1134.1787548837217,1015.164972979515,736.5866574406949,844.5494440691514,0.0,1299.398460609808,0.0,1732.8740691717678,1123.1866381048535,1196.449754890558,1181.453799065149,0.0,1334.6993698308859,0.0,1592.904709885099,1377.2608742727102,775.3795764691848,1618.2187915508905,0.0,1829.8442222810331,0.0,1849.527892125774,2359.2150284230797,2399.053233787673,2657.765290440785,2023.9952900715798,3177.9235893317696
Metabolite_134,29480.9515109346,68588.46411217998,65543.80612076986,63408.47020249334,76983.92826833532,58496.89441548773,87654.06530245965,48372.993225999024,48077.57259396932,68761.63174092857,53228.83781779276,41602.08629549403,60239.70034491291,54339.95060744843,72352.95657195275,91708.35919847887,63673.262134409335,45261.57390330107,0.0,46752.961131344666,51697.61107063156,53569.41252899059,68964.87807391793,81546.3845514473,50672.07513822344,35280.109203395994,0.0,61819.80635651048,65700.83774425514,79557.33787745395,86843.87331197454,39360.13083570508,62367.133959779814,46152.22756954619,0.0,47276.93338446091,55858.284993249574,65203.58666398877,69660.04483037493,71254.15601949453,51855.87500436693,58284.34882716897
Metabolite_135,190072.01532610794,0.0,200054.95472056617,0.0,0.0,182780.16912130194,0.0,138248.00315861832,93238.82990955692,148358.60341272375,116202.82051248425,0.0,0.0,119084.56996223281,118636.53019909299,0.0,0.0,0.0,0.0,99770.01217958213,0.0,0.0,0.0,189119.56179464972,138992.6114742866,0.0,0.0,136861.05486409683,0.0,167487.80038070856,131211.95525830935,126137.7585894195,0.0,161917.64026699573,180136.79686625066,147725.790104283,129085.50693829008,131280.52809114163,113759.81939325237,180595.40731375394,126652.67562002472,144116.73653065474
Metabolite_136,83042.39755592476,61490.88145693181,91011.6746941657,39641.670333998365,122057.15944645216,81807.36095093047,70104.99618850427,48818.01680655647,75199.67293651741,75620.20984665745,66197.62625367448,60276.18380658201,77223.85994978921,85532.7257739713,55896.87021826067,55485.76789125709,0.0,68511.8878342391,49307.70175771068,45835.720390596,73397.6823388867,92955.27689943723,78550.0567534628,0.0,59053.96528012781,0.0,40066.8092450731,66186.01295817296,0.0,79180.76042892538,44316.817247342966,86903.12287120207,49826.1841800216,70792.76670862494,79507.33015206158,80493.88476195905,66161.81848529317,95551.75458609001,53508.17559169517,69034.83273847202,99402.47544399546,79057.8549593151
Metabolite_137,0.0,42093.87811149023,0.0,0.0,0.0,44176.253749280404,26972.900724291398,34140.85360984124,40845.808604720245,0.0,24331.778196321044,41254.597701219354,44914.09517935197,58070.84444570084,0.0,0.0,32336.607201019626,0.0,35205.42240252808,36033.159331523326,0.0,42709.77667514802,40538.03384880284,36074.38186580359,56481.096718741035,42525.43114628476,0.0,46946.706389501654,62385.70095872404,0.0,30861.49302829068,33851.74764063373,40580.298755464595,43683.415602927395,45455.18319369134,54610.82098658518,41346.534056922705,45657.25050291016,69952.14675699046,46467.47082416563,63183.01397482182,46801.78468936509
Metabolite_138,0.0,14567.196317709937,15266.38390402753,20977.866555901717,16320.506281535538,14842.720265744467,17960.647807766672,16567.34335379245,17207.502150272227,20155.322396743704,22199.58110395912,0.0,34933.86337071762,24414.414878766573,17584.815662933623,17907.64909560649,35264.56826859125,17660.113844745556,19086.530743342875,15007.287359376433,18472.7846672226,15708.838427155591,25597.43120946471,33662.98851617708,22428.485669423662,23523.998824132195,14230.859982907434,28389.720109619073,17590.15782369909,0.0,26900.216950462695,16815.108318876355,14989.730492902952,28002.57866835479,34467.999864072495,20943.139463331343,24858.992357648647,20168.32267314049,20195.900730018864,18505.86904592275,21167.080207041166,21211.285525880903
Metabolite_139,3335.192741517611,0.0,7452.222931689079,5660.389164453379,0.0,4658.596886724918,5511.521249699709,0.0,6349.868507255861,9619.533250646606,0.0,0.0,5162.885789065242,0.0,11023.521082692545,8618.224175533463,6140.344633208123,6899.280091685226,7665.131238241165,8535.0162136499,7024.838186648074,6480.066759773126,6323.081320921417,12314.298284627985,5115.572047977165,7063.398150389411,8643.759414496732,5694.612989076847,9906.519475920404,5179.411267459741,0.0,7541.19064598918,4358.078412509735,5843.242637202652,0.0,0.0,7188.249856672269,4924.523477313913,5854.57954146377,6650.557236279697,7128.59173190297,7264.216951486015
Metabolite_140,84260.79784134461,119163.37515021501,0.0,52772.61920133236,105922.2979876651,98122.34579784163,107404.50393871774,78974.55960493287,139242.06021146075,119917.49849956277,62011.31006764662,56101.42028375698,80229.87813582321,54167.18530908786,84159.01637792263,48889.458178325986,84857.40153009332,60247.75735356273,64352.656750176815,98653.29906960452,79220.52551438012,94731.74606638277,0.0,63583.078211514694,143670.16497874132,103190.04681287336,91375.14507760483,53106.861256616205,0.0,65398.93022196742,58932.30930651346,78865.49985833646,67001.40243632792,58475.31115464485,79336.34012743203,84909.97215019564,94631.47860896512,85802.0534538359,105355.59482265917,80730.37480566067,63375.78332693209,82188.68257548846
Metabolite_141,45973.66413115682,44362.15567648534,62870.75047818178,46763.095790223095,76352.0639463854,61811.01597683575,67072.6878615236,52175.93041169025,56365.00052767676,139695.80684452705,166643.91042647426,107828.99243815472,115683.64065981601,212874.63342411057,236051.3658562872,220383.05569278987,188418.36894653708,126337.77975923984,35579.43131981778,43443.03942955804,23075.84522991669,30121.127749743435,19965.903991788688,35076.804841821235,27667.96602464464,28934.482759156737,35629.21570396756,23239.70722302457,28324.437891222544,25718.014143314922,46767.040456551935,0.0,21144.36440524461,28605.058892833116,33316.811612432924,24244.772547361696,58920.41052850995,87390.42809526427,76907.38298763914,51464.85409619589,51423.65811965955,50959.764754735465
Metabolite_142,49936.08198790027,0.0,56065.74882734841,60507.65070431216,47212.14207832715,35623.1481290336,68179.85456889862,54932.40831049583,58254.00288818306,131322.42912299864,209916.1069482319,183682.0752533983,172560.0987896349,162051.4873134995,159517.8010866244,107311.68701781504,127039.12186172057,202752.80553271878,28189.5946466638,0.0,18806.73093029377,23724.794075397687,26033.90613832578,0.0,0.0,38724.0003868758,11565.022426687643,118382.41081583947,100737.25288097892,96563.81951499324,96287.79326517651,112706.18203596894,102684.82528661354,66538.86573867919,79745.14793503868,92052.97664691671,56499.43384884741,56990.72807430832,62699.63097317722,42537.28083236069,58934.853595831104,55957.780376148316
Metabolite_143,52755.25662603276,0.0,0.0,0.0,0.0,0.0,68098.88178704077,65054.19628554567,0.0,0.0,0.0,0.0,54503.85756607547,45689.54236237302,0.0,28434.497868234346,81076.81021317805,58418.13083879804,47629.96160024034,0.0,55098.4763837283,0.0,0.0,0.0,0.0,90997.02175723996,0.0,0.0,87662.92111515373,0.0,57154.352848648254,49665.585942914106,67946.30597745927,0.0,57146.68289189619,0.0,55862.199183224424,58068.58044740273,67913.78401001879,73766.9204871265,59613.20632714176,53072.59092404943
Metabolite_144,12554.802712475168,0.0,0.0,17012.9663868885,33811.90938533398,10200.366772998936,18176.695961537782,0.0,26938.365945723945,0.0,0.0,37021.52426567499,44111.0860241594,60420.37954599782,23025.667078076687,21414.567198523913,25949.929856270945,33138.15608615208,7643.335029609503,6190.461457769656,6143.616961413586,6614.392088840707,9611.241720138678,0.0,11975.940908003296,0.0,0.0,0.0,0.0,8045.959942800917,0.0,5550.495060265471,8350.609425533088,0.0,5821.731383735102,0.0,17674.590253111342,18920.811212705055,17140.553021470932,16744.671765490846,16752.57195773045,17721.432430216944
Metabolite_145,116920.20587676094,104606.89916307906,0.0,132611.0859007918,107101.08663673114,0.0,146475.26046444086,88502.23601081538,0.0,129317.70157474755,0.0,166994.9525719755,195148.00454962702,139832.36879534548,0.0,81476.28121000557,125501.61080765276,199921.0443410409,199332.01436042573,156172.39866199938,0.0,0.0,191284.08949947753,172044.19756559338,191709.0539837087,215946.46361594487,74225.3717441518,159089.65866870864,0.0,114031.52371986509,89588.8255180744,147021.29856439974,109470.26306566285,70706.83610472521,134543.23791338375,114814.8115138224,119184.86839068621,111074.70571887268,106632.27500644841,147468.07414446227,173568.8869753903,135515.31867730035
Metabolite_146,0.0,0.0,0.0,0.0,16032.589331959509,0.0,0.0,0.0,0.0,34343.27856944989,0.0,0.0,66878.5872816938,0.0,0.0,0.0,0.0,0.0,6775.025711349614,7643.373204966936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37551.28674080327,0.0,52248.717068826736,28886.975765805015,0.0,0.0,0.0,0.0,18300.00149971012,12791.772399349436,14177.54269306178,19266.614095509976,14027.560038394033,14874.99983308691
Metabolite_147,0.0,27104.086427204544,23430.838005072073,23159.797022501734,27889.42979279963,37093.499490162554,28683.09650844438,20841.484096583532,24274.145213973752,99852.1344713184,53004.37717542321,0.0,62547.93016543286,72037.55485182667,76063.9544855917,106828.45644804378,61254.54283243537,59152.31254029244,9780.671047587712,15011.922329206916,16410.024698623234,14379.00204532653,17296.684993373012,13899.749820939916,0.0,9741.926146272785,12610.998951016361,70297.77386408605,48954.2493854617,63211.26674274645,64680.74152795888,34030.8071885272,66458.05614155471,48381.25691684319,88512.44103259381,47468.85060925819,28227.240213920042,24922.96641544003,32400.172670641292,30369.996868846407,31020.839040692135,29558.87430199296
Metabolite_148,11882.424669208536,11293.393558134183,13407.72038076319,23962.08440717823,0.0,12032.105607303072,13737.687446403035,15792.065341123096,18870.158410926622,41276.96359966058,44152.53959996424,40539.6963590482,28425.531727539248,29125.867035030693,0.0,0.0,32107.816985370344,37306.186042181165,22449.843134279556,24787.768738701518,26156.83417282904,29062.868714108114,26930.76545853696,34738.69822755646,24367.04448367387,23064.390724401335,62329.6912571539,9125.007344478365,5598.64128589566,0.0,5292.334110423491,4242.824004795319,7455.406113499795,4814.320535734243,7869.844736175513,0.0,19451.82554193258,14662.225064380078,16532.293469446566,18513.033829719636,17712.776208332853,12998.525120183273
Metabolite_149,6680.945916276931,9990.466782070844,7130.468555128972,16728.962819345044,7985.795510860201,6689.757663580412,8082.279167826235,14676.565605657808,16015.653195221175,11614.636407845803,15520.77196013391,13478.293082783392,10778.528337121163,13666.567864650504,15922.866085894284,13719.591162926512,9476.487051254977,9982.482575590293,9458.799126663136,7744.370529428334,20216.824318464394,9117.734351550609,13640.257287885437,13376.237854511708,12792.43991076245,10351.892020942301,34833.29771857515,17308.58287920274,12960.778436875065,9798.949153364625,14327.417668231028,9423.505725283789,14599.917702400855,9290.619480520812,19073.84025794429,8216.792706439259,11204.778641130417,12521.417292519514,16795.832171455208,12467.560669743085,11136.559702002545,13078.00247412833
Metabolite_150,0.0,13638.053899617255,11634.499974896997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14112.301572002252,10054.513373159129,0.0,0.0,0.0,0.0,12791.497652613889,0.0,0.0,0.0,0.0,0.0,0.0,12188.586066200938,13369.747992796214,0.0,12598.164670935032,13899.525162446404,12757.213049503729,11490.452097386284,13070.610327597076,11969.360094740978,10352.309719515104
Metabolite_151,14159.68689770321,0.0,10243.411619152716,16723.1145609875,0.0,9550.826800017949,0.0,0.0,16385.41965013399,35114.30675026755,0.0,0.0,39761.81768358056,32884.52297254171,30673.235981935897,0.0,0.0,0.0,40215.97180248308,0.0,28768.99799420935,35615.60604157592,30232.69209743828,0.0,0.0,26507.146082331896,52178.66749213835,51992.55241242886,24590.249403477486,32088.745166698758,25174.76079031749,0.0,34006.91642345198,0.0,0.0,15566.560948598202,10281.528192530033,19060.808204621673,13277.134060146751,13344.82446097053,11658.501907942195,11537.978321659511
Metabolite_152,13043.123844743666,0.0,27578.234399621808,15110.637472380002,18879.870721525756,0.0,18179.69194619553,0.0,24385.068945882016,22724.346420338523,30058.507826462534,25335.05005146105,29794.0845477728,42480.950152004036,20002.999120007076,16894.223181565827,29500.38413703824,19755.708078875865,15403.167142660026,29809.218993782582,39421.24874834245,0.0,23263.690233478217,19320.20677176468,41146.78477448549,54704.67509844993,26201.559271495065,51843.0240139397,33045.92817226722,30722.497439894058,39310.359820489866,31951.565303673317,33843.64407135467,27881.109389596342,29382.68923569225,45897.03535557658,31893.23374409326,26235.519731270422,23961.835966171395,24411.749498176127,21397.309753516118,22013.200528522484
Metabolite_153,0.0,43429.690915637235,26904.98123153539,34757.481735573005,33369.66604945107,0.0,40630.415332104625,29101.86158562599,38179.44336488743,56169.46905109285,30544.92820155923,32248.649220340256,0.0,0.0,32904.237981855054,53124.82276964284,29645.91208602049,0.0,25213.035782017276,36934.6242007543,33896.00870398455,29484.166804558536,37965.46615644692,0.0,33956.339432622204,0.0,33845.11969780278,55564.554701569,0.0,0.0,42340.89654688165,20851.8497161793,0.0,28137.169478437998,38976.351923357965,0.0,23589.19955790509,39102.912669589896,31504.252319798925,33626.14101991732,29924.483103731196,34524.793407571495
Metabolite_154,99113.99557029338,0.0,0.0,154151.96383935396,105364.56755833428,95183.72783154031,110756.5161471539,129382.77783481142,0.0,0.0,183579.6692033856,157434.86658722814,0.0,88500.00372014576,0.0,112906.23430583863,0.0,214101.79775730366,0.0,154925.01531001853,125613.11437396078,203649.13237113392,149629.79678593346,146876.04894941507,0.0,163057.24391296838,50161.7659225305,0.0,112195.10827552306,135830.40047551595,75463.75316462027,171302.71897089,124433.58830400166,64321.112173782705,107728.8127368744,0.0,153879.54909230256,112216.90889247482,112520.88505379634,133220.8983841598,109811.36396336103,128512.98154394742
Metabolite_155,121816.78620335797,0.0,150426.12805587146,75687.7278638473,159889.47903431347,124391.19691536485,84450.41757093892,91239.20736425341,103513.4685666928,87240.04199017065,83764.97391575566,116341.05512697558,109827.01225121992,107271.74452725773,90993.04372452773,121060.8501391485,103768.49494627128,139414.51907477985,101390.90495163183,118459.96306916833,82729.01843071682,146212.99022006395,112552.45328821779,89571.7998691265,130475.10714756233,179655.9685418366,92428.40032111097,191631.76069799784,147026.95182025482,145262.32805413345,78442.39971158223,146880.74097181865,130384.0625705283,141704.12394686195,129403.79729196173,140897.93953302552,105835.5024388246,107745.8265938371,150288.9358549527,120111.88894148164,117778.27339125895,146270.30082988483
Metabolite_156,18900.62383881321,20508.576476842787,17561.208879734433,22924.147423920545,21689.32827386494,10930.823535317459,19744.35495453254,18813.61088924507,21250.847240601597,5769.724089388716,6510.614878208256,9392.674439828666,5058.627876180659,5510.000819485956,6229.439448321947,4161.468852877967,4644.057707083567,8475.046432933412,11781.05320565096,9146.226199082346,5667.003559095018,10564.132709632084,8858.04083888702,11553.844827239634,11342.987592842715,12131.988719889492,3552.1572651991287,29009.123127466428,33066.551929099485,38896.25403483551,26644.5772784262,50823.95492450587,41041.18350982555,26569.48461543605,0.0,35424.25571227138,21739.20515797426,19788.326593602833,19936.043347471154,24025.794497333776,16402.783421405667,18725.07505492562
Metabolite_157,3091.6241797175635,0.0,4916.6801642032515,2253.8617642682607,3691.9902771571083,3402.2747962602643,4429.4750131681385,2850.094384712391,2824.106187550243,4394.124613954456,3721.2675091803417,2703.3799436737827,2488.7577753784253,3276.718791048674,0.0,5651.170583475126,3457.497130004148,3766.087736853957,5518.132609827676,6157.847922850256,2531.9876553992935,4013.0181956380866,3424.0018283529,6533.666253373056,3137.487175482809,4177.0400246797335,4790.5389057615,0.0,5787.698285383849,4872.019912202891,6851.195068645975,5122.323243846923,3011.9946942565466,4625.174846896889,4535.649062530704,4603.034106181679,4099.620179311852,4961.409228382814,3888.6435078915056,4625.013257208765,4167.335517299654,3717.411426068916
Metabolite_158,74880.55392415234,96585.21620879738,77185.83101342041,39973.23335957291,0.0,78861.71516664332,55019.73177616845,43251.29999057829,64145.914665515025,75717.41929553865,0.0,67490.2324038821,75438.81879872835,55325.54184426106,49855.060438782384,51013.74282304081,57980.65990719264,66042.82024568167,43678.13610552604,58473.294838846276,69911.21219795667,60238.26639390858,67066.88603347233,65995.98202743554,0.0,68535.32640484947,51815.320152160915,58534.28908507987,88653.82290912843,74129.5779831293,51401.31688811761,58624.84470503882,66963.08782300177,64988.36073038635,80111.53650521312,69790.3738207945,69674.65915299051,69123.86745598272,56277.61227029636,71955.17698013753,58852.96348838215,72675.96522206107
Metabolite_159,8310.183067987657,11747.81517233655,15755.492653851072,7411.037519513306,10549.969846726777,6506.514913753808,10070.488706622253,6912.2304182543685,15375.100421165986,20811.98372045954,15278.07227529051,16893.332239913412,23859.79498012614,24731.580268145568,16682.337809111203,10800.370907156352,18675.352610692553,25424.9888691849,5731.221626793313,5561.03829096223,0.0,7262.802831125485,5967.725447906652,6258.156352904813,8171.528353017635,7620.875211038228,5881.754946652014,22749.740608706146,20090.270891507622,0.0,0.0,17382.510465824034,19092.67700861834,0.0,12066.84325553077,0.0,8226.749117387117,11222.90068077202,9175.155063429456,8998.99012548511,6881.020270314527,10841.052871976925
Metabolite_160,54764.2446841688,0.0,86011.81467649559,53305.348366647166,82302.77991402056,65411.58734494765,72733.32297047468,48826.26987555044,48684.058055977956,195471.19674009603,167959.6059926371,148392.70474240006,130020.37193878107,195572.53977815897,0.0,255654.27999658717,163226.3638404796,154200.78583059105,62303.061987039604,41988.257410119826,32753.49953064986,0.0,43623.50635467245,59006.620788836895,35804.21729616536,0.0,52876.17529506913,21804.017756104746,41899.21011044889,27321.85622405675,39222.6999052728,33578.61290110555,18167.659802765716,27281.93342100941,32993.28955458198,31371.44939269673,65092.219224382316,71764.85742813427,68842.90074641234,83238.27677489133,63216.64837476657,67970.21199145039
Metabolite_161,7192.545931349975,16398.540248358637,13883.017374267272,14128.82211378823,13756.624630441467,14174.128015905317,17191.861421152607,11921.19528551589,13249.348467438424,13061.457281661122,5446.318609240246,5785.252442521021,7761.926775916774,6055.4067207672,5596.194775704373,10583.091690193074,7505.505786307371,0.0,15712.23743670731,24828.3954123667,26694.689231020457,22569.03898944086,0.0,22871.93755079796,21845.84478486009,19796.33470404923,25594.06649747687,0.0,0.0,0.0,29765.827292397902,20091.401735092437,33971.995744941756,18013.697251455793,45592.38022480666,15319.911489659271,13397.214854419377,15547.549209795174,13726.027622357145,13870.70090465786,17316.899099373015,14424.258948096138
Metabolite_162,41119.051229826815,23594.82489019901,42095.95372159117,40647.43490526334,38722.15829868129,28842.505953655844,28653.900405721728,31243.28423829281,31775.02000255799,47746.15459142204,52360.581652688496,62297.02118883722,37510.09489193701,49937.56281037297,38028.34018816929,21661.940637718148,38575.57408282061,53079.453659480154,49146.134148562545,30350.07364767384,37349.8443839629,53081.60200266096,49975.18080088586,45213.86163448508,39664.788556484105,62539.836758007776,14304.47398432773,29955.711538157346,29753.442990241296,41460.129766873884,32286.851245036032,48731.81627601977,29875.90299636533,25233.30744084837,32884.281335205895,28816.077402279356,42905.97283255782,36937.354422517164,32477.95044017511,31891.83820947111,38984.040005307994,31448.219578544617
Metabolite_163,4527.783275182663,5022.946667975617,5918.875851794889,4840.099229703307,5299.459874981006,3300.6301979602667,6881.810184731887,4468.70763099895,4464.27711610177,2811.613117401973,2226.8918942896835,0.0,2522.1692757680507,2273.3122764384575,2961.8965712057675,0.0,1844.4608355249864,2455.7384516563616,3122.1413181935286,3728.1720092727687,1790.0592146253405,3930.928346445541,3129.428942580829,2158.764100480299,2998.4627768121873,2443.7449066862405,2759.0492704129742,11151.247790843037,8951.2315174853,6031.047066717021,13115.302490796472,0.0,12341.870616470165,11895.565498562317,8754.578129501257,14078.826016417212,5439.373104409329,5110.023437135643,4657.252777982573,6153.3773489026435,4413.975188443944,4350.882481758283
Metabolite_164,2462.188082400533,3115.616616326529,3003.7992873733942,2651.3323973088836,4152.72570988125,1927.659514022106,2423.5398412214317,3111.846021460041,4092.130113841015,1293.6639206195089,1160.1436034744763,1023.2634795731847,1345.102615974541,1346.541960300744,810.4359399015885,595.0922507435282,833.394468469726,1319.0812437992784,895.3329705599598,1014.6729604631935,1173.1502465846372,990.3625086636202,1143.59103885869,804.4263387333207,1462.3067502576391,1218.7514159006935,804.6737884587232,1146.4489947381805,1124.754691558415,923.4422771792482,1063.7838809137381,1059.0062290537633,1453.542407133722,1733.752915358908,1156.7638094167392,793.1096962148512,2830.0320023841455,2713.882397695449,2381.1201451774,2006.6589449425298,2627.71101312904,2470.144326331578
Metabolite_165,22715.55359278741,13767.765421315351,26333.926146332484,28559.24953379943,22411.66368312482,21310.546201724716,23696.344047795268,23243.536233547205,27979.426129319647,22646.002413725753,21150.01489131319,25243.157672451896,59962.96102701738,23025.39608157317,21648.509535442216,26165.31574414935,40747.13363535298,39617.82759099994,21868.44389599408,24839.093152642818,36072.35176149016,18560.01190124469,27383.41533810916,34703.903736253706,31388.475681410648,26492.77391005351,23379.248269755262,33563.85969516656,18729.186510905103,32766.742299493977,44136.86471137885,22476.314092058143,21115.168648459105,40124.89134078869,62233.46845828736,25156.5064891368,32261.692865558125,30610.7762490558,21050.90712177665,26426.135914553306,23960.83789152945,26098.29690471873
Metabolite_166,4901.62971201676,0.0,7648.893847794164,4395.074446416122,7376.337391783256,5825.061964571838,7594.855522004983,6657.310728644146,9748.508165935345,15950.940263283195,12174.488561695403,0.0,0.0,24150.433587992833,10511.948752880631,10464.76702545497,9760.529182396045,16362.6103483952,14626.40737229034,18940.586118589934,15827.509047658208,13589.116857477462,16351.135714103417,0.0,32955.684799141396,13982.2304811985,9153.126921881338,12119.294492883842,10302.113259513588,11603.949637136648,8877.568154901961,8590.679458098622,12219.506886607105,10233.030074752902,9254.538918686247,8846.527204491844,5636.5614430656115,6207.63671407637,7219.195580994845,6156.523696034988,5278.250231412144,5991.704406497197
Metabolite_167,0.0,6861.261790673058,6803.842848351303,5453.068618230695,8242.739088992159,0.0,8047.606065445908,5350.174441731022,7803.472291261881,10069.13701899512,0.0,0.0,6004.867828796774,0.0,0.0,8234.930306985842,6749.770177331723,0.0,0.0,9606.932803912588,0.0,5776.884173866705,7852.479513414907,5106.157098750154,5335.627338683856,5699.509341872931,7372.90229908181,7431.343712051119,5870.408968869346,7334.253876706661,11712.520333530221,4219.785745113867,0.0,4421.665734833941,7899.792612866523,3923.373882027628,5100.194801277197,5233.332674728319,5714.521640679617,6964.790483695203,5630.306954953067,4634.849571854998
